S.No,Watershed code,Watershed Name, Village Name,Artificial recharge structure [comand area],,,,,,,,,,Artificial recharge structure [Non-comand area],,,,,,,,,,Artificial recharge structure [Poor-comand area],,,,,,,,,
,,,,Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ form ponds,"Storage 
ha-m",other structures,Storage [ha.m]
871,02 - F - 09 - 03,VZM_CHAMPAVATI,SOMALINGAPURAM,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,02 - F - 09 - 03,VZM_CHAMPAVATI,BUDARAYAVALASA,3,15,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,02 - F - 09 - 03,VZM_CHAMPAVATI,GOPANNAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,02 - F - 09 - 03,VZM_CHAMPAVATI,MARRIVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,02 - F - 09 - 03,VZM_CHAMPAVATI,KONDALAVERU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,02 - F - 09 - 03,VZM_CHAMPAVATI,SATHAMVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,02 - F - 09 - 03,VZM_CHAMPAVATI,PUTHIKAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,02 - F - 09 - 03,VZM_CHAMPAVATI,DASUMANTHAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,02 - F - 09 - 03,VZM_CHAMPAVATI,YADIKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,02 - F - 09 - 03,VZM_CHAMPAVATI,GARUGUBILLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,02 - F - 09 - 03,VZM_CHAMPAVATI,KOTHAKARRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,02 - F - 09 - 03,VZM_CHAMPAVATI,KORLAM,2,15,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,02 - F - 09 - 03,VZM_CHAMPAVATI,BILLALAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,02 - F - 09 - 03,VZM_CHAMPAVATI,KUNCHIGUMADAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,02 - F - 09 - 03,VZM_CHAMPAVATI,SINGAVARAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,02 - F - 09 - 03,VZM_CHAMPAVATI,IPPALAVALASA,2,15,0,0,10,8,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,02 - F - 09 - 03,VZM_CHAMPAVATI,RANGUPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,02 - F - 09 - 03,VZM_CHAMPAVATI,M.KOTHAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,02 - F - 09 - 03,VZM_CHAMPAVATI,CHANDAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,02 - F - 09 - 03,VZM_CHAMPAVATI,JAGANNADHAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,02 - F - 09 - 03,VZM_CHAMPAVATI,REGATIAGRAHARAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,02 - F - 09 - 03,VZM_CHAMPAVATI,VENKUPATRUNIREGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,02 - F - 09 - 03,VZM_CHAMPAVATI,KUMARAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,02 - F - 09 - 03,VZM_CHAMPAVATI,YENUGUVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,02 - F - 09 - 03,VZM_CHAMPAVATI,KONDA LAKSHMIPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,02 - F - 09 - 03,VZM_CHAMPAVATI,THATIGUDA,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,02 - F - 09 - 03,VZM_CHAMPAVATI,VIJAYARAMPURAM (NEAR KU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,02 - F - 09 - 03,VZM_CHAMPAVATI,GEDDAPUVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,02 - F - 09 - 03,VZM_CHAMPAVATI,GARIVIDI (URBAN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,02 - F - 09 - 03,VZM_CHAMPAVATI,KONDAPALEM@S.NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,02 - F - 09 - 03,VZM_CHAMPAVATI,GOTNANDI,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,02 - F - 09 - 03,VZM_CHAMPAVATI,BONDAPALLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,02 - F - 09 - 03,VZM_CHAMPAVATI,GADABAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,02 - F - 09 - 03,VZM_CHAMPAVATI,MOKHASADUGGIVALASA,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,02 - F - 09 - 03,VZM_CHAMPAVATI,APPANNAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,02 - F - 09 - 03,VZM_CHAMPAVATI,CHUKKAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,02 - F - 09 - 03,VZM_CHAMPAVATI,PEDABANTUPALLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,02 - F - 09 - 03,VZM_CHAMPAVATI,LAVIDAM,0,0,0,0,1,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,02 - F - 09 - 03,VZM_CHAMPAVATI,KONDAGANDREDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,02 - F - 09 - 03,VZM_CHAMPAVATI,PENUBARTHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,02 - F - 09 - 03,VZM_CHAMPAVATI,CHINTHAPALLIPETA,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,02 - F - 09 - 03,VZM_CHAMPAVATI,POLAYAVALASA,1,15,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,02 - F - 09 - 03,VZM_CHAMPAVATI,THETTANGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,02 - F - 09 - 03,VZM_CHAMPAVATI,PEDARAVYAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,02 - F - 09 - 03,VZM_CHAMPAVATI,CHINARAVYAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,02 - F - 09 - 03,VZM_CHAMPAVATI,CHINABANTUPALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,02 - F - 09 - 03,VZM_CHAMPAVATI,VASUDEVAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,02 - F - 09 - 03,VZM_CHAMPAVATI,LOGISA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,02 - F - 09 - 03,VZM_CHAMPAVATI,THUMMIKAPALLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,02 - F - 09 - 03,VZM_CHAMPAVATI,MUTCHERLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,02 - F -  09 - 05,VZM_CMP_KUMILI,PALAVALASA,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,
922,02 - F -  09 - 05,VZM_CMP_KUMILI,GUDEM,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,
923,02 - F -  09 - 05,VZM_CMP_KUMILI,SARIPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,02 - F -  09 - 05,VZM_CMP_KUMILI,CHOLANGIPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,02 - F -  09 - 05,VZM_CMP_KUMILI,DWARAPUREDDIPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,02 - F -  09 - 05,VZM_CMP_KUMILI,CHINABATTIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,02 - F -  09 - 05,VZM_CMP_KUMILI,PEDABATTIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,02 - F -  09 - 05,VZM_CMP_KUMILI,LOVA JAGANNADHAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,02 - F -  09 - 05,VZM_CMP_KUMILI,KUMILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,02 - F -  09 - 05,VZM_CMP_KUMILI,BORRAVANIPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,02 - F -  09 - 05,VZM_CMP_KUMILI,RELLIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,02 - F -  09 - 05,VZM_CMP_KUMILI,PUSAPATIREGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,02 - F -  09 - 05,VZM_CMP_KUMILI,PERAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,02 - F -  09 - 05,VZM_CMP_KUMILI,PUSAPATIPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,02 - F -  09 - 05,VZM_CMP_KUMILI,KOPPERLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,02 - F -  09 - 05,VZM_CMP_KUMILI,NADIPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,02 - F -  09 - 05,VZM_CMP_KUMILI,YERUKONDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,02 - F -  09 - 05,VZM_CMP_KUMILI,PASUPAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,02 - F -  09 - 05,VZM_CMP_KUMILI,SERIPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,02 - F -  09 - 05,VZM_CMP_KUMILI,THONDRANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,02 - F -  09 - 05,VZM_CMP_KUMILI,DUVVAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,02 - F -  09 - 05,VZM_CMP_KUMILI,CHODAVARAM,,,,,,,,,,,,,,,3,8,,,,,,,,,,,,,,
943,02 - F -  09 - 05,VZM_CMP_KUMILI,GUJJANGIVALASA,,,,,,,,,,,2,15,,,3,8,,,,,,,,,,,,,,
944,02 - F -  09 - 05,VZM_CMP_KUMILI,MEESALAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,02 - F -  09 - 05,VZM_CMP_KUMILI,JAMMU,,,,,,,,,,,,,,,5,8,,,,,,,,,,,,,,
946,02 - F -  09 - 05,VZM_CMP_KUMILI,THATIPUDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,02 - F -  09 - 05,VZM_CMP_KUMILI,VALLAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,02 - F -  09 - 05,VZM_CMP_KUMILI,GORLEPETAJAGANNADHAPURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,02 - F -  09 - 05,VZM_CMP_KUMILI,GARIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,02 - F -  09 - 05,VZM_CMP_KUMILI,GURLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,02 - F -  09 - 05,VZM_CMP_KUMILI,SOLIPISOMARAJUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,02 - F -  09 - 05,VZM_CMP_KUMILI,MANYAPURIPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,02 - F -  09 - 05,VZM_CMP_KUMILI,KELLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,02 - F -  09 - 05,VZM_CMP_KUMILI,DAMARASINGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,02 - F -  09 - 05,VZM_CMP_KUMILI,KOTAGANDREDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,02 - F -  09 - 05,VZM_CMP_KUMILI,SEETHARAMUNIPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,02 - F -  09 - 05,VZM_CMP_KUMILI,GORLEPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,02 - F -  09 - 05,VZM_CMP_KUMILI,RAMATHIRTHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,02 - F -  09 - 05,VZM_CMP_KUMILI,D. NELIVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,02 - F -  09 - 05,VZM_CMP_KUMILI,NEELAMRAJUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,02 - F -  09 - 05,VZM_CMP_KUMILI,DANNANAPETA,,,,,,,,,,,,,,,4,8,,,,,,,,,,,,,,
962,02 - F -  09 - 05,VZM_CMP_KUMILI,KORADAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,02 - F -  09 - 05,VZM_CMP_KUMILI,THANGUDUBILLI,,,,,,,,,,,,,,,5,8,,,4,1,,,,,,,,,,
964,02 - F -  09 - 05,VZM_CMP_KUMILI,ATMARAMUNIAGRAHARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,02 - F -  09 - 05,VZM_CMP_KUMILI,KONADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,DEVUPALLI(p),15,15,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
967,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,GITTUPALLI,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,KANIMERAKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
969,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,RAYINDRAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
970,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,BONDAPALLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
971,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,MUDDURU,15,10,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
972,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,PATHABAGGAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
973,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,SALIPETA,15,15,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
974,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,KOTHABAGGAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
975,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,CHITTAYYAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,KONISA,40,15,,,10,8,,,,,,,,,,,,,,,,,,,,,,,,
977,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,PATRUVADA,40,15,,,6,8,,,,,,,,,,,,,,,,,,,,,,,,
978,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,PURITIPENTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,GANGACHOLLAPENTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,DAVALAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,M.VENKATAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,PIDISEELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,SEETHARAMAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,CHINAMEDAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,PITTADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,GURLATAMMRAJUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,AGURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,INUGANTIVENKANNA AGRAHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,KUMMARIGUNTA A.@ MUTYAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,CHAMALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,TAMATADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,BHUDEVIPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,MARUPALLI,52,15,,,32,8,,,,,,,,,,,,,,,,,,,,,,,,
994,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,MADHUPADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,GAJAPATHINAGARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,N.G. RAJA PURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,KUNTINAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,NIKKALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,LOTHUGEDDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,VONKASOMIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,ANDRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,VONIJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BHOGHAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1004,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,LAKSHMIPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0
1005,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KOTABHOGHAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1006,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NANDIGAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,MUNJERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,RACHAKINDAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,SINGAVARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NATHAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,DENKADA,2,15,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,
1012,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,PEDATADIVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,PINATADIVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,VEDULLAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,RAJULA TAMMAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,PEDADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BANTUPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NAKKALAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NALLACHERUVU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GOSHADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KALAVACHERLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,PARASAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,SUBBANNAPETA@PILAKAVANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KONGAVANIPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,JAGGAYYAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,CHAKIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GUDEPUVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KANCHERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KANCHERUPALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KINDAM AGRAHARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BILLALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KERATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NELIVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GARUDABILLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,AYYANNA AGRAHARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,AMBATIVALASA,,,,,,,,,,,15,15,,,20,8,,,,,,,,,,,,,,
1037,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,ROLLAVAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
