,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
808,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MAMIDIVALASA,0,0,0,0
809,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BUSAYAVALASA,0,0,0,0
810,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,G.PALAVALASA@T.V.P.VALA,0,0,0,0
811,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KONDAPALAVALASA,0,0,0,0
812,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,NAIDUVALASA,0,1,0,1
813,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MARRIVALASA,0,0,0,0
814,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MUTCHERLAVALASA,0,0,0,0
815,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KOTASIRLAM,0,0,0,0
816,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DUPPALAPUDI,0,0,0,0
817,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,NARASAPURAM,0,0,0,0
818,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,ARIKATOTA,0,0,0,0
819,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,ROMPALLIVALASA,0,0,0,0
820,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DATTI,0,0,0,0
821,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DATTI VENKATAPURAM,0,0,0,0
822,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,TIMITERU BURJAVALASA,0,0,0,0
823,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BHUPALARAJAPURAM,0,0,0,0
824,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DATTI RAJERU,0,0,0,0
825,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHINACHAMALAPALLE,0,0,0,0
826,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GADABAVALASA,0,0,0,0
827,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VANGARA,0,0,0,0
828,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GOBHYAM,0,0,0,0
829,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BALABHADRA RAJAPURAM,0,0,0,0
830,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VENKATA KRISHNARAJAPURA,0,0,0,0
831,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PORALI,0,0,0,0
832,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,SARAYYAVALSA,0,0,0,0
833,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GADASAM,0,0,0,0
834,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DASUPETA,0,0,0,0
835,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KANNAM,0,0,0,0
836,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VISWESWARA RAYAPURAM,0,0,0,0
837,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,M.LINGALAVALASA,0,0,0,0
838,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VOOTAVALLI,0,0,0,0
839,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MERAKAMUDIDAM,0,0,0,0
840,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,SIVVAMDORAVALASA,0,0,0,0
841,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GOTTIPALLE,0,0,0,0
842,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GARBHAM,0,0,0,0
843,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BHYRIPURAM,0,0,0,0
844,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VISHWANADHAPURAM,0,0,0,0
845,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHELLAPURAM,0,0,0,0
846,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDAKADA,0,0,0,0
847,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHINAKADA,0,0,0,0
848,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VIZIARAMA GAJAPATHI RAJ,0,0,0,0
849,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,LINGALAVALASA,0,0,0,0
850,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,ZINNAM,0,0,0,0
851,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BHAGIRADHAPURAM,0,0,0,0
852,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,RAMANNAPETA,0,0,0,0
853,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VEMALI,0,0,0,0
854,02 - F - 09 - 03,VZM_CHAMPAVATI,BHAGIRATHIPURAM AGRAHAR,0,0,,0
855,02 - F - 09 - 03,VZM_CHAMPAVATI,BADAM,0,0,,0
856,02 - F - 09 - 03,VZM_CHAMPAVATI,PAKEERUKITTALI,0,0,,0
857,02 - F - 09 - 03,VZM_CHAMPAVATI,TATAVARIKITTALI,0,0,,0
858,02 - F - 09 - 03,VZM_CHAMPAVATI,PALLIGANDREDU,0,0,,0
859,02 - F - 09 - 03,VZM_CHAMPAVATI,GARIKAVALASA,0,0,,0
860,02 - F - 09 - 03,VZM_CHAMPAVATI,KENGUVA,0,0,,0
861,02 - F - 09 - 03,VZM_CHAMPAVATI,KONDADADI,0,0,,0
862,02 - F - 09 - 03,VZM_CHAMPAVATI,VEDULLAVALASA,0,0,,0
863,02 - F - 09 - 03,VZM_CHAMPAVATI,AVAGUDEM,0,0,,0
864,02 - F - 09 - 03,VZM_CHAMPAVATI,ITAMVALASA,0,0,,0
865,02 - F - 09 - 03,VZM_CHAMPAVATI,BAGUVALASA,0,0,,0
866,02 - F - 09 - 03,VZM_CHAMPAVATI,NEELADRIPURAM @SURAMMAP,0,0,,0
867,02 - F - 09 - 03,VZM_CHAMPAVATI,K. PALAVALASA,0,0,,0
868,02 - F - 09 - 03,VZM_CHAMPAVATI,DEVUNIKANAPAKA,0,0,,0
869,02 - F - 09 - 03,VZM_CHAMPAVATI,GATHADA @ SRIRANGARAJAP,0,0,,0
870,02 - F - 09 - 03,VZM_CHAMPAVATI,RAMAYAVALASA,0,0,,0
871,02 - F - 09 - 03,VZM_CHAMPAVATI,SOMALINGAPURAM,0,0,,0
872,02 - F - 09 - 03,VZM_CHAMPAVATI,BUDARAYAVALASA,0,0,,0
873,02 - F - 09 - 03,VZM_CHAMPAVATI,GOPANNAVALASA,0,0,,0
874,02 - F - 09 - 03,VZM_CHAMPAVATI,MARRIVALASA,0,0,,0
875,02 - F - 09 - 03,VZM_CHAMPAVATI,KONDALAVERU,0,0,,0
876,02 - F - 09 - 03,VZM_CHAMPAVATI,SATHAMVALASA,0,0,,0
877,02 - F - 09 - 03,VZM_CHAMPAVATI,PUTHIKAVALASA,0,0,,0
878,02 - F - 09 - 03,VZM_CHAMPAVATI,DASUMANTHAPURAM,0,0,,0
879,02 - F - 09 - 03,VZM_CHAMPAVATI,YADIKA,0,0,,0
880,02 - F - 09 - 03,VZM_CHAMPAVATI,GARUGUBILLI,0,0,,0
881,02 - F - 09 - 03,VZM_CHAMPAVATI,KOTHAKARRA,0,0,,0
882,02 - F - 09 - 03,VZM_CHAMPAVATI,KORLAM,0,0,,0
883,02 - F - 09 - 03,VZM_CHAMPAVATI,BILLALAVALASA,0,0,,0
884,02 - F - 09 - 03,VZM_CHAMPAVATI,KUNCHIGUMADAM,0,0,,0
885,02 - F - 09 - 03,VZM_CHAMPAVATI,SINGAVARAM,0,0,,0
886,02 - F - 09 - 03,VZM_CHAMPAVATI,IPPALAVALASA,0,0,,0
887,02 - F - 09 - 03,VZM_CHAMPAVATI,RANGUPURAM,0,0,,0
888,02 - F - 09 - 03,VZM_CHAMPAVATI,M.KOTHAVALASA,0,0,,0
889,02 - F - 09 - 03,VZM_CHAMPAVATI,CHANDAPURAM,0,0,,0
890,02 - F - 09 - 03,VZM_CHAMPAVATI,JAGANNADHAPURAM,0,0,,0
891,02 - F - 09 - 03,VZM_CHAMPAVATI,REGATIAGRAHARAM,0,0,,0
892,02 - F - 09 - 03,VZM_CHAMPAVATI,VENKUPATRUNIREGA,0,0,,0
893,02 - F - 09 - 03,VZM_CHAMPAVATI,KUMARAM,0,0,,0
894,02 - F - 09 - 03,VZM_CHAMPAVATI,YENUGUVALASA,0,0,,0
895,02 - F - 09 - 03,VZM_CHAMPAVATI,KONDA LAKSHMIPURAM,0,0,,0
896,02 - F - 09 - 03,VZM_CHAMPAVATI,THATIGUDA,0,0,,0
897,02 - F - 09 - 03,VZM_CHAMPAVATI,VIJAYARAMPURAM (NEAR KU,0,0,,0
898,02 - F - 09 - 03,VZM_CHAMPAVATI,GEDDAPUVALASA,0,0,,0
899,02 - F - 09 - 03,VZM_CHAMPAVATI,GARIVIDI (URBAN),0,0,,0
900,02 - F - 09 - 03,VZM_CHAMPAVATI,KONDAPALEM@S.NAGAR,0,0,,0
901,02 - F - 09 - 03,VZM_CHAMPAVATI,GOTNANDI,0,0,,0
902,02 - F - 09 - 03,VZM_CHAMPAVATI,BONDAPALLI,0,0,,0
903,02 - F - 09 - 03,VZM_CHAMPAVATI,GADABAVALASA,0,0,,0
904,02 - F - 09 - 03,VZM_CHAMPAVATI,MOKHASADUGGIVALASA,0,0,,0
905,02 - F - 09 - 03,VZM_CHAMPAVATI,APPANNAVALASA,0,0,,0
906,02 - F - 09 - 03,VZM_CHAMPAVATI,CHUKKAVALASA,0,0,,0
907,02 - F - 09 - 03,VZM_CHAMPAVATI,PEDABANTUPALLI,0,0,,0
908,02 - F - 09 - 03,VZM_CHAMPAVATI,LAVIDAM,0,0,,0
909,02 - F - 09 - 03,VZM_CHAMPAVATI,KONDAGANDREDU,0,0,,0
910,02 - F - 09 - 03,VZM_CHAMPAVATI,PENUBARTHI,0,0,,0
911,02 - F - 09 - 03,VZM_CHAMPAVATI,CHINTHAPALLIPETA,0,0,,0
912,02 - F - 09 - 03,VZM_CHAMPAVATI,POLAYAVALASA,0,0,,0
913,02 - F - 09 - 03,VZM_CHAMPAVATI,THETTANGI,0,0,,0
914,02 - F - 09 - 03,VZM_CHAMPAVATI,PEDARAVYAM,0,0,,0
915,02 - F - 09 - 03,VZM_CHAMPAVATI,CHINARAVYAM,0,0,,0
916,02 - F - 09 - 03,VZM_CHAMPAVATI,CHINABANTUPALLE,0,0,,0
917,02 - F - 09 - 03,VZM_CHAMPAVATI,VASUDEVAPURAM,0,0,,0
918,02 - F - 09 - 03,VZM_CHAMPAVATI,LOGISA,0,0,,0
919,02 - F - 09 - 03,VZM_CHAMPAVATI,THUMMIKAPALLI,0,0,,0
920,02 - F - 09 - 03,VZM_CHAMPAVATI,MUTCHERLA,0,0,,0
921,02 - F -  09 - 05,VZM_CMP_KUMILI,PALAVALASA,0,0,,0
922,02 - F -  09 - 05,VZM_CMP_KUMILI,GUDEM,0,0,,0
923,02 - F -  09 - 05,VZM_CMP_KUMILI,SARIPALLE,0,0,,0
924,02 - F -  09 - 05,VZM_CMP_KUMILI,CHOLANGIPETA,0,0,,0
925,02 - F -  09 - 05,VZM_CMP_KUMILI,DWARAPUREDDIPALEM,0,0,,0
926,02 - F -  09 - 05,VZM_CMP_KUMILI,CHINABATTIVALASA,0,0,,0
927,02 - F -  09 - 05,VZM_CMP_KUMILI,PEDABATTIVALASA,0,0,,0
928,02 - F -  09 - 05,VZM_CMP_KUMILI,LOVA JAGANNADHAPURAM,0,0,,0
929,02 - F -  09 - 05,VZM_CMP_KUMILI,KUMILI,0,0,,0
930,02 - F -  09 - 05,VZM_CMP_KUMILI,BORRAVANIPALEM,0,0,,0
931,02 - F -  09 - 05,VZM_CMP_KUMILI,RELLIVALASA,0,0,,0
932,02 - F -  09 - 05,VZM_CMP_KUMILI,PUSAPATIREGA,0,0,,0
933,02 - F -  09 - 05,VZM_CMP_KUMILI,PERAPURAM,0,0,,0
934,02 - F -  09 - 05,VZM_CMP_KUMILI,PUSAPATIPALEM,0,0,,0
935,02 - F -  09 - 05,VZM_CMP_KUMILI,KOPPERLA,0,0,,0
936,02 - F -  09 - 05,VZM_CMP_KUMILI,NADIPALLE,0,0,,0
937,02 - F -  09 - 05,VZM_CMP_KUMILI,YERUKONDA,0,0,,0
938,02 - F -  09 - 05,VZM_CMP_KUMILI,PASUPAM,0,0,,0
939,02 - F -  09 - 05,VZM_CMP_KUMILI,SERIPETA,0,0,,0
940,02 - F -  09 - 05,VZM_CMP_KUMILI,THONDRANGI,0,0,,0
941,02 - F -  09 - 05,VZM_CMP_KUMILI,DUVVAM,0,0,,0
942,02 - F -  09 - 05,VZM_CMP_KUMILI,CHODAVARAM,0,0,,0
943,02 - F -  09 - 05,VZM_CMP_KUMILI,GUJJANGIVALASA,0,0,,0
944,02 - F -  09 - 05,VZM_CMP_KUMILI,MEESALAPETA,0,0,,0
945,02 - F -  09 - 05,VZM_CMP_KUMILI,JAMMU,0,0,,0
946,02 - F -  09 - 05,VZM_CMP_KUMILI,THATIPUDI,0,0,,0
947,02 - F -  09 - 05,VZM_CMP_KUMILI,VALLAPURAM,0,0,,0
948,02 - F -  09 - 05,VZM_CMP_KUMILI,GORLEPETAJAGANNADHAPURA,0,0,,0
949,02 - F -  09 - 05,VZM_CMP_KUMILI,GARIDA,0,0,,0
950,02 - F -  09 - 05,VZM_CMP_KUMILI,GURLA,0,0,,0
951,02 - F -  09 - 05,VZM_CMP_KUMILI,SOLIPISOMARAJUPETA,0,0,,0
952,02 - F -  09 - 05,VZM_CMP_KUMILI,MANYAPURIPETA,0,0,,0
953,02 - F -  09 - 05,VZM_CMP_KUMILI,KELLA,0,0,,0
954,02 - F -  09 - 05,VZM_CMP_KUMILI,DAMARASINGI,0,0,,0
955,02 - F -  09 - 05,VZM_CMP_KUMILI,KOTAGANDREDU,0,0,,0
956,02 - F -  09 - 05,VZM_CMP_KUMILI,SEETHARAMUNIPETA,0,0,,0
957,02 - F -  09 - 05,VZM_CMP_KUMILI,GORLEPETA,0,0,,0
958,02 - F -  09 - 05,VZM_CMP_KUMILI,RAMATHIRTHAM,0,0,,0
959,02 - F -  09 - 05,VZM_CMP_KUMILI,D. NELIVADA,0,0,,0
960,02 - F -  09 - 05,VZM_CMP_KUMILI,NEELAMRAJUPETA,0,0,,0
961,02 - F -  09 - 05,VZM_CMP_KUMILI,DANNANAPETA,0,0,,0
962,02 - F -  09 - 05,VZM_CMP_KUMILI,KORADAPETA,0,0,,0
963,02 - F -  09 - 05,VZM_CMP_KUMILI,THANGUDUBILLI,0,0,,0
964,02 - F -  09 - 05,VZM_CMP_KUMILI,ATMARAMUNIAGRAHARAM,0,0,,0
965,02 - F -  09 - 05,VZM_CMP_KUMILI,KONADA,0,0,,0
966,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,DEVUPALLI(p),0,0,,0
967,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,GITTUPALLI,0,0,,0
968,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,KANIMERAKA,0,0,,0
969,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,RAYINDRAM,0,0,,0
970,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,BONDAPALLI,0,0,,0
971,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,MUDDURU,0,0,,0
972,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,PATHABAGGAM,0,0,,0
973,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,SALIPETA,0,0,,0
974,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,KOTHABAGGAM,0,0,,0
975,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,CHITTAYYAVALASA,0,0,,0
976,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,KONISA,0,0,,0
977,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,PATRUVADA,0,0,,0
978,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,PURITIPENTA,0,0,,0
979,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,GANGACHOLLAPENTA,0,0,,0
980,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,DAVALAPETA,0,0,,0
981,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,M.VENKATAPURAM,0,0,,0
982,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,PIDISEELA,0,0,,0
983,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,SEETHARAMAPURAM,0,0,,0
984,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,CHINAMEDAPALLE,0,0,,0
985,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,PITTADA,0,0,,0
986,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,GURLATAMMRAJUPETA,0,0,,0
987,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,AGURU,0,0,,0
988,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,INUGANTIVENKANNA AGRAHA,0,0,,0
989,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,KUMMARIGUNTA A.@ MUTYAL,0,0,,0
990,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,CHAMALAVALASA,0,0,,0
991,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,TAMATADA,0,0,,0
992,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,BHUDEVIPETA,0,0,,0
993,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,MARUPALLI,0,0,,0
994,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,MADHUPADA,0,0,,0
995,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,GAJAPATHINAGARAM,0,0,,0
996,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,N.G. RAJA PURAM,0,0,,0
997,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,KUNTINAVALASA,0,0,,0
998,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,NIKKALAVALASA,0,0,,0
999,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,LOTHUGEDDA,0,0,,0
1000,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,VONKASOMIDI,0,0,,0
1001,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,ANDRA,0,0,,0
1002,02 - F -  09 - 01,VZM_CMP_PEDDAGEDDA,VONIJI,0,0,,0
1003,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BHOGHAPURAM,0,0,,0
1004,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,LAKSHMIPURAM,0,0,,0
1005,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KOTABHOGHAPURAM,0,0,,0
1006,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NANDIGAM,0,0,,0
1007,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,MUNJERU,0,0,,0
1008,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,RACHAKINDAM,0,0,,0
1009,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,SINGAVARAM,0,0,,0
1010,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NATHAVALASA,0,0,,0
1011,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,DENKADA,0,0,,0
1012,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,PEDATADIVADA,0,0,,0
1013,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,PINATADIVADA,0,0,,0
1014,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,VEDULLAVALASA,0,0,,0
1015,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,RAJULA TAMMAPURAM,0,0,,0
1016,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,PEDADA,0,0,,0
1017,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BANTUPALLI,0,0,,0
1018,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NAKKALAPETA,0,0,,0
1019,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NALLACHERUVU,0,0,,0
1020,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GOSHADA,0,0,,0
1021,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KALAVACHERLA,0,0,,0
1022,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,PARASAM,0,0,,0
1023,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,SUBBANNAPETA@PILAKAVANI,0,0,,0
1024,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KONGAVANIPALEM,0,0,,0
1025,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,JAGGAYYAPETA,0,0,,0
1026,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,CHAKIVALASA,0,0,,0
1027,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GUDEPUVALASA,0,0,,0
1028,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KANCHERU,0,0,,0
1029,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KANCHERUPALEM,0,0,,0
1030,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KINDAM AGRAHARAM,0,0,,0
1031,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BILLALAVALASA,0,0,,0
1032,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KERATAM,0,0,,0
1033,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NELIVADA,0,0,,0
1034,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GARUDABILLI,0,0,,0
1035,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,AYYANNA AGRAHARAM,0,0,,0
1036,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,AMBATIVALASA,0,0,,0
1037,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,ROLLAVAKA,0,0,,0
1038,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GOTLAM,0,0,,0
1039,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,JIYYANNAVALASA,0,0,,0
1040,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,DEVUNIKOLLAM,0,0,,0
1041,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,MUNGINAPALLI,0,0,,0
1042,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GUNUPURU,0,0,,0
1043,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BELLAM,0,0,,0
1044,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,D.TALLAVALASA,0,0,,0
1045,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,CHITTIGUNKALAM,0,0,,0
1046,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,AMAKAM,0,0,,0
1047,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,RAGHUMANDA,0,0,,0
1048,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,CHINTALAVALASA,0,0,,0
1049,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BODDAVALASA,0,0,,0
1050,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NADUPURU,0,0,,0
1051,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,ANANDAPURAM,0,0,,0
1052,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,CHINTHALAPETA,0,0,,0
1053,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,BURADAPETA,0,0,,0
1054,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,TEKKALI,0,0,,0
1055,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GARIKAPETA,0,0,,0
1056,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,MOIDAVIJAYARAMPURAM,0,0,,0
1057,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,PUTHIKAPETA,0,0,,0
1058,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,JARAJAPUPETA,0,0,,0
1059,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KONDAGUMPAM,0,0,,0
1060,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KONDAVELAGADA,0,0,,0
1061,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,LAKSHMINARASIMHAPURAM,0,0,,0
1062,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,NELLIMARLA,0,0,,0
1063,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KONDAKARAKAM,0,0,,0
1064,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,VENUGOPALAPURAM,0,0,,0
1065,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,GAJULAREGA,0,0,,0
1066,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KUKALAMETTA LAKSHMIPURA,0,0,,0
1067,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,KANAPAKA,0,0,,0
1068,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,JAMMU NARAYANAPURAM,0,0,,0
1069,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,DHARMAPURI,0,0,,0
1070,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,MALICHERLA,0,0,,0
1071,02 - F -  09 - 04,VZM_CMP_VIZIANAGARAM,CHELUVURU,0,0,,0
1072,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,ANNAMRAJUPETA,0,,,0
1073,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,SIRIKIPALEM,0,,,0
1074,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,GODIKOMMU,0,,,0
1075,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,GODIKOMMU SINGAVARAM,0,,,0
1076,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,ALAMANDA,0,,,0
1077,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,LOTLAPALLE,0,,,0
1078,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,UTTARAPALLI,0,,,0
1079,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,CHINNIPALEM,0,,,0
1080,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,CHINARAOPALLI,0,,,0
1081,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,PEDARAOPALLI,0,,,0
1082,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,KATAKAPALLI,0,,,0
1083,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,KANTAKAPALLI,0,,,0
1084,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,DATHI,0,,,0
1085,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,BALIGHATAM,0,,,0
1086,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,L.KOTA  TALARI,0,,,0
1087,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,DASULLAPALEM,0,,,0
1088,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,GANIVADA,0,,,0
1089,02 -  F - 10 - 05,VZM_GOST_ALAMANDA,BHEEMALI,0,,,0
1090,02 -  F -10 - 01,VZM_GOST_L.KOTA,BHEEMASINGI,0,0,,0
1091,02 -  F -10 - 01,VZM_GOST_L.KOTA,JAMIAGRAHARAM,0,0,,0
1092,02 -  F -10 - 01,VZM_GOST_L.KOTA,JAMI,0,0,,0
1093,02 -  F -10 - 01,VZM_GOST_L.KOTA,GOLJAM,0,0,,0
